"key1";"v171";"v172";"v173";"v174";"v175";"v176";"v177";"v178";"v179";"v180";"v181";"v182";"v183";"v184";"v185";"v186";"v187";"v188";"v189";"v190";"v191";"v192";"v193";"v194";"v195";"v196";"v197";"v198";"v199";"v200";"v201";"v202";"v203";"v204";"v171";"v172"
4495;NA;NA;1999-10-07 20:00:00;6481;2016-11-18 07:00:00;229;2017-02-09 17:35:55;"Verified";"290 Low";290;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
156;NA;NA;1999-09-13 07:00:00;6491;2017-06-21 12:10:54;0;2017-06-21 12:10:53;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
158;NA;NA;1996-06-22 08:00:00;7668;2017-06-21 12:10:55;0;2017-06-21 12:10:55;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
176;NA;NA;1999-12-22 19:00:00;6390;2016-08-17 12:22:00;307;2017-04-21 15:10:43;"Verified";"276 Low";276;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
168;NA;NA;1999-05-25 08:00:00;6601;2017-05-26 07:00:00;26;2017-05-26 11:46:05;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
150;NA;NA;NA;NA;2017-06-21 10:55:17;0;2017-06-21 10:55:17;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
148;NA;NA;1999-12-22 19:00:00;6390;2017-06-06 12:12:50;14;2017-06-06 12:12:51;"Verified";"496 Moderate";496;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
118;NA;NA;1998-04-28 20:00:00;6993;2017-06-21 12:11:43;0;2017-06-21 12:11:42;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
134;NA;NA;NA;NA;2016-08-15 08:43:52;309;2016-11-25 09:28:54;"ValidDomain";"276 Low";276;4;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
157;NA;NA;1995-08-13 07:00:00;7983;2017-06-21 12:14:21;0;2017-06-21 12:14:20;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
130;NA;NA;1999-10-07 20:00:00;6466;2017-06-21 12:14:25;0;2017-06-21 12:14:24;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
99;NA;NA;NA;NA;2017-03-19 09:15:53;93;2017-06-14 06:35:12;"Verified";"474 Moderate";474;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
131;NA;NA;1996-06-22 08:00:00;7668;2017-05-29 10:33:40;22;2017-05-29 10:33:41;"Verified";"494 Moderate";494;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
112;NA;NA;1995-08-13 07:00:00;7983;2017-04-12 12:22:09;69;2017-04-12 12:22:10;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
110;NA;NA;1998-04-28 20:00:00;6993;2017-06-05 12:18:24;15;2017-06-05 12:18:24;"Verified";"495 Moderate";495;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
143;NA;NA;2002-06-30 08:00:00;5469;2017-06-21 12:17:12;0;2017-06-21 12:17:12;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,27;"U"
122;NA;NA;1998-04-28 20:00:00;6993;2015-10-28 07:00:00;602;2016-08-11 07:24:59;"Verified";"225 Low";225;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
124;NA;NA;2007-06-09 23:41:22;3664;2017-06-20 00:24:13;1;2017-06-20 00:24:13;"Verified";"274 Low";274;2;12;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;2;2;"Yes";"Yes";"Low";4;510;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
167;NA;NA;1998-04-28 20:00:00;6993;2017-06-21 12:21:16;0;2017-06-21 12:21:16;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
111;NA;NA;1995-08-13 07:00:00;7983;2017-05-22 16:42:24;29;2017-05-22 16:42:24;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
119;NA;NA;1995-08-13 07:00:00;7983;2017-06-21 12:27:08;0;2017-06-21 12:27:07;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
140;NA;NA;1995-08-13 07:00:00;7983;2017-06-21 12:31:25;0;2017-06-21 12:31:24;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
174;NA;NA;1999-09-13 07:00:00;6491;2017-06-21 12:34:33;0;2017-06-21 12:34:32;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
121;NA;NA;NA;NA;2016-12-08 16:52:05;194;2017-06-18 04:42:57;"Verified";"296 Low";296;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;2;2;"Yes";"Yes";"Low";4;510;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
133;NA;NA;1995-08-13 07:00:00;7983;2017-04-13 07:00:00;69;2017-05-17 15:35:15;"Verified";"481 Moderate";481;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
3940;NA;NA;1998-04-28 20:00:00;7006;2017-07-04 12:06:37;0;2017-07-04 12:06:37;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
3366;NA;NA;1998-04-28 20:00:00;7007;2016-11-12 07:00:00;234;2017-02-09 17:35:23;"Verified";"289 Low";289;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"N"
149;NA;NA;2003-01-17 19:00:00;5268;2017-06-21 12:38:48;0;2017-06-21 12:38:47;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
63;NA;NA;2011-03-03 20:22:01;2301;2017-06-20 16:42:01;0;2017-06-20 16:42:01;"ValidDomain";"500 Moderate";500;4;29;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
103;NA;NA;NA;NA;2017-06-12 07:09:03;8;2017-06-12 07:09:03;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,27;"U"
244;NA;NA;1999-05-25 08:00:00;6601;2017-04-19 10:30:20;62;2017-04-19 10:30:21;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
207;NA;NA;1998-04-28 20:00:00;6993;2015-10-30 07:00:00;600;2017-05-02 18:38:50;"Verified";"175 Low";175;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,15;"U"
145;NA;NA;1996-06-22 08:00:00;7668;2017-03-05 10:56:42;107;2017-03-05 10:56:43;"Verified";"471 Moderate";471;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
189;NA;NA;1998-04-28 20:00:00;6993;2016-12-20 08:42:13;182;2017-03-27 08:17:23;"Verified";"450 Moderate";450;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
200;NA;NA;NA;NA;2017-06-21 12:48:26;0;2017-06-21 12:48:25;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,11;"U"
194;NA;NA;1998-04-28 20:00:00;6993;2017-06-21 12:48:28;0;2017-06-21 12:48:28;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
188;NA;NA;1999-10-07 20:00:00;6466;2017-06-21 12:48:32;0;2017-06-21 12:48:30;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
179;NA;NA;2000-04-03 20:00:00;6287;2016-09-09 11:01:59;284;2016-09-09 11:01:58;"Verified";"280 Low";280;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"traveler";0,1;"U"
202;NA;NA;1999-10-07 20:00:00;6466;2015-11-06 07:00:00;593;2017-04-26 07:59:46;"Verified";"226 Low";226;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"college";0,1;"U"
4042;NA;NA;1998-04-28 20:00:00;7006;2016-09-19 05:40:26;287;2017-04-19 09:19:02;"Verified";"280 Low";280;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,15;"U"
4251;NA;NA;1998-04-28 20:00:00;7007;2012-10-07 20:46:00;1731;2017-05-04 19:44:36;"Verified";"096 Very Low";96;2;14;3;"Lower Fraud Risk";1;"Fraud Score 1 to 100";NA;NA;NA;1;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"Y"
206;NA;NA;2008-03-04 14:49:01;3395;2017-06-21 12:49:04;0;2017-06-21 12:49:04;"Verified";"275 Low";275;2;12;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Low";4;510;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
219;NA;NA;1998-04-28 20:00:00;6993;2017-06-21 12:49:06;0;2017-06-21 12:49:06;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
226;NA;NA;1999-05-25 08:00:00;6601;2017-06-21 12:49:10;0;2017-06-21 12:49:08;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
138;NA;NA;1999-05-25 08:00:00;6601;2016-08-16 11:09:27;308;2016-12-21 12:09:32;"Verified";"276 Low";276;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
246;NA;NA;1995-08-13 07:00:00;7983;2017-06-21 12:49:14;0;2017-06-21 12:49:12;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";1,7;"U"
190;NA;NA;2007-06-09 23:41:22;3664;2016-09-04 07:00:00;290;2016-12-09 08:36:45;"Verified";"279 Low";279;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Low";4;510;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
192;NA;NA;2000-04-03 20:00:00;6287;2017-05-17 12:25:38;34;2017-06-21 08:11:26;"Verified";"490 Moderate";490;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
210;NA;NA;NA;NA;2017-06-21 12:49:45;0;2017-06-21 12:49:45;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
209;NA;NA;1995-01-01 19:00:00;8206;2017-04-14 15:37:43;67;2017-04-14 15:37:42;"Verified";"256 Low";256;2;12;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Low";4;510;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
215;NA;NA;1999-12-22 19:00:00;6390;2017-06-21 12:49:50;0;2017-06-21 12:49:49;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
229;NA;NA;1998-04-28 20:00:00;6993;2016-11-15 07:00:00;218;2017-04-10 07:41:32;"Verified";"292 Low";292;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,16;"U"
251;NA;NA;1999-12-22 19:00:00;6390;2012-01-01 04:56:52;1998;2017-06-21 12:49:53;"Verified";"092 Very Low";92;2;14;3;"Lower Fraud Risk";1;"Fraud Score 1 to 100";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
231;NA;NA;1998-04-28 20:00:00;6993;2017-06-21 12:49:55;0;2017-06-21 12:49:55;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
225;NA;NA;NA;NA;2017-02-01 06:56:27;140;2017-06-09 12:38:53;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
214;NA;NA;1996-06-22 08:00:00;7668;2016-11-21 07:00:00;212;2017-05-25 16:17:43;"Verified";"243 Low";243;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"Y"
208;NA;NA;1999-10-07 20:00:00;6466;2017-02-07 14:00:01;133;2017-02-07 14:00:01;"Verified";"464 Moderate";464;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
4035;NA;NA;2003-01-25 07:00:00;5274;2017-01-17 17:02:38;167;2017-02-27 06:59:03;"Verified";"454 Moderate";454;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,27;"U"
4249;NA;NA;1998-04-28 20:00:00;7007;2017-07-05 07:17:06;0;2017-07-05 07:17:06;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,4;"U"
173;NA;NA;1999-10-07 20:00:00;6466;2017-06-21 12:50:04;0;2017-06-21 12:50:03;"ValidDomain";"500 Moderate";500;4;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
197;NA;NA;1998-04-28 20:00:00;6993;2017-04-29 05:48:40;53;2017-04-29 05:48:41;"Verified";"485 Moderate";485;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"Y"
203;NA;NA;1998-04-28 20:00:00;6993;2017-06-17 15:52:31;3;2017-06-17 15:52:31;"Verified";"499 Moderate";499;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;2;2;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
201;NA;NA;1999-09-13 07:00:00;6491;2017-06-21 12:50:09;0;2017-06-21 12:50:08;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
3704;NA;NA;1995-08-13 07:00:00;7996;2017-07-04 12:20:34;0;2017-07-04 12:20:33;"Verified";"500 Moderate";500;2;8;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
4250;NA;NA;1998-04-28 20:00:00;7007;2017-04-22 17:31:03;73;2017-04-22 17:31:09;"Verified";"480 Moderate";480;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
193;NA;NA;1999-12-22 19:00:00;6390;2017-04-03 14:55:38;78;2017-06-02 18:18:37;"Verified";"478 Moderate";478;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
180;NA;NA;1999-05-25 08:00:00;6601;2016-11-13 16:25:00;219;2017-05-29 09:55:35;"ValidDomain";"292 Low";292;4;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
165;NA;NA;2003-03-25 12:00:00;5201;2017-06-21 12:53:36;0;2017-06-21 12:53:35;"ValidDomain";"500 Moderate";500;4;29;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Not Sure";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
177;NA;NA;1998-04-28 20:00:00;6993;2016-09-15 18:44:25;278;2017-06-05 13:08:17;"Verified";"281 Low";281;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,19;"U"
3100;NA;NA;1999-10-07 20:00:00;6479;2017-07-04 12:48:14;0;2017-07-04 12:48:13;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
4187;NA;NA;1999-10-07 20:00:00;6480;2017-07-05 09:21:07;0;2017-07-05 09:21:07;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
290;NA;NA;2001-01-01 19:00:00;6014;2017-02-07 07:00:00;134;2017-06-18 16:04:03;"Verified";"238 Low";238;2;12;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;2;2;"Yes";"Yes";"Low";4;510;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,1;"U"
260;NA;NA;1995-08-13 07:00:00;7983;2016-08-24 12:49:19;300;2017-01-07 21:53:08;"Verified";"228 Low";228;2;14;3;"Lower Fraud Risk";2;"Fraud Score 101 to 300";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"residential";0,14;"U"
278;NA;NA;1999-10-07 20:00:00;6466;2017-06-21 13:33:18;0;2017-06-21 13:33:17;"Verified";"500 Moderate";500;2;28;4;"Moderate Fraud Risk";3;"Fraud Score 301 to 600";NA;NA;NA;NA;1;1;"Yes";"Yes";"Moderate";3;508;3;"Moderate";311;"Moderate By Proxy Reputation And Country Code";"Good";"No";"cellular";0,1;"U"
