,v001,v002,response,v4,v5,v9,v12,v14,v23,v24,v25,v27,v28,v29,v32,v33,v34,v36,v37,v105,v106,v109,v112,v113,v116,v117,v119,v120,v122,v123,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v171.1,v172.1
116,9,34,0,300,1.0,,1.0,300,1550,,7000,300,400,11.0,2.0,,7.0,1.0,1.0,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,10,22,1,1800,2.0,1.0,1.0,"1823,6",,1400,,400,3300,5.0,,1.0,,1.0,3.0,,,,,,,4.0,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,11,26,0,2023,3.0,2.0,,"2396,61",2200,"5051,22",650,,6323,12.0,2.0,4.0,1.0,,4.0,,,,,,,,,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,12,43,0,"25737,51",6.0,1.0,3.0,"25530,69","17794,11","17576,83",41750,"10307,95","22313,06",45.0,5.0,5.0,26.0,3.0,5.0,10.0,13.0,10.0,5.0,6.0,4.0,,2.0,7.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,12,33,0,,,,,,,1000,1800,,,3.0,,1.0,2.0,,,2.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,14,62,0,"11162,84",5.0,1.0,2.0,"11042,26","637,32","10706,46",,"3005,26","4176,75",17.0,1.0,6.0,,3.0,6.0,,,,,,,1.0,2.0,4.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,14,51,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,14,23,0,,,,,,,,300,,,1.0,,,1.0,,,3.0,,1.0,1.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,16,37,0,4200,2.0,1.0,1.0,4200,,"7469,54",10200,3000,750,10.0,,4.0,4.0,1.0,1.0,,,,,,,,,8.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,16,35,0,"10256,23",1.0,,,"5290,2",,,"10256,23",,2500,3.0,,,1.0,,2.0,,,,,,,,4.0,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,17,25,0,500,1.0,,1.0,500,,,,500,1550,4.0,,,,1.0,3.0,,,2.0,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,18,26,1,630,1.0,,1.0,"753,48",,,"10505,58",730,3710,14.0,,,10.0,2.0,2.0,,,,,,,,1.0,58.0,7.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,21,41,0,,,,,,,,750,,,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,21,42,0,"27123,46",12.0,2.0,6.0,"26887,43","17528,51","27706,76",2675,"18163,46","37559,04",63.0,16.0,11.0,5.0,6.0,25.0,,,,,,,3.0,49.0,111.0,37.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,21,43,0,2000,1.0,1.0,,2000,1000,2000,1500,,,3.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,22,24,0,1000,1.0,1.0,,1000,4650,1000,3130,,1600,11.0,4.0,1.0,5.0,,1.0,5.0,,,4.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,8,22,1,1800,1.0,1.0,,"1813,8",300,2800,"971,34",,2100,9.0,2.0,2.0,2.0,,3.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,11,26,0,3000,2.0,,,3000,3500,,1000,,3000,5.0,2.0,,1.0,,2.0,,,,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,14,29,0,"1538,64",1.0,1.0,,"1538,64","4215,34","4053,68",2700,,"2949,06",13.0,5.0,3.0,2.0,,3.0,,,,,,,,5.0,4.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,15,28,0,3700,2.0,,2.0,"3833,9",3250,2100,3550,4200,9000,14.0,2.0,1.0,3.0,3.0,5.0,,,1.0,,,1.0,,,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,15,73,0,,,,,,,,,,,,,,,,,58.0,4.0,13.0,4.0,2.0,3.0,4.0,,9.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,18,38,0,1000,1.0,,1.0,"1008,2",,,,1000,1600,2.0,,,,1.0,1.0,,2.0,3.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,18,26,0,2500,1.0,,,"2901,2",,,5200,,,5.0,,,5.0,,,,,,,,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,18,24,0,600,1.0,,,600,2500,600,1100,,1550,11.0,5.0,1.0,3.0,,2.0,7.0,4.0,1.0,1.0,2.0,1.0,,5.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,6,27,0,750,1.0,,,789,,750,700,,200,4.0,,1.0,1.0,,1.0,,4.0,1.0,,1.0,1.0,,,9.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,9,30,0,4800,3.0,,3.0,"4846,82",,2875,,4800,,5.0,,2.0,,3.0,,,,,,,,3.0,,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,11,27,0,800,1.0,,1.0,800,,,,800,,1.0,,,,1.0,,7.0,3.0,3.0,2.0,2.0,3.0,,,,1.0,1.0,2003-01-17 19:00:00,5278.0,2017-07-01 10:03:10,0.0,2017-07-01 10:03:08,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
148,13,30,0,1000,1.0,,1.0,1000,1000,,,1000,1700,4.0,1.0,,,1.0,2.0,,,1.0,,,1.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,15,26,0,"2667,94",2.0,1.0,1.0,"2667,94",3250,"4256,94",,"1257,52",1000,8.0,3.0,3.0,,1.0,1.0,,,,,,,,8.0,7.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,11,30,0,,,,,,,,1200,,1500,2.0,,,1.0,,1.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,13,44,0,2000,1.0,,1.0,"2016,4",5000,,25650,2000,300,17.0,1.0,,14.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,13,21,0,1000,1.0,,1.0,1000,,,,1000,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,16,22,0,1020,2.0,,2.0,"1094,88",,1201,3900,1020,100,12.0,,4.0,5.0,2.0,1.0,,,,,,,,2.0,8.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,3,29,0,,,,,,3360,,6803,,550,10.0,2.0,,7.0,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,8,63,0,1000,1.0,,1.0,"1053,8",1100,1700,75500,1000,2600,55.0,1.0,1.0,50.0,1.0,2.0,,,2.0,,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,9,36,0,2000,1.0,,,2000,6490,,2000,,,6.0,5.0,,1.0,,,,,,,,,,7.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,10,22,1,"2764,79",2.0,2.0,,"2769,5",2300,"4039,44",1950,,"127,46",10.0,2.0,4.0,3.0,,1.0,,,,,,,1.0,2.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,10,23,0,,,,,,3590,1100,100,,300,8.0,4.0,2.0,1.0,,1.0,4.0,1.0,,2.0,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,11,75,0,"3333,33",1.0,,1.0,"3333,33",,,,"3333,33",,1.0,,,,1.0,,4.0,29.0,9.0,1.0,2.0,1.0,,,,14.0,,1998-04-28 20:00:00,7007.0,2017-07-05 09:23:00,0.0,2017-07-05 09:23:00,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
161,12,35,0,1300,2.0,,2.0,1301,1000,800,19650,1300,,20.0,1.0,1.0,16.0,2.0,,,,7.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,13,44,0,"9511,5",4.0,1.0,2.0,"8314,8",16050,5900,21500,2000,"10761,5",31.0,4.0,5.0,15.0,2.0,5.0,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,13,56,0,"2951,93",1.0,,,"1009,02",,,"3751,93",,,3.0,,,3.0,,,15.0,1.0,5.0,5.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,13,20,0,"5838,23",3.0,1.0,2.0,"6105,03",300,"11671,46",,5100,3300,16.0,1.0,9.0,,3.0,3.0,3.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,13.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,13,47,1,1600,1.0,1.0,,1600,,1600,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,13,32,0,,,,,,,3000,1000,,"382,39",4.0,,2.0,1.0,,1.0,,,,,,,4.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,14,57,0,2100,1.0,,1.0,"2116,4",,1800,,2100,1850,4.0,,1.0,,1.0,2.0,,,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,14,22,0,407,1.0,1.0,,"347,98",,407,300,,570,4.0,,1.0,1.0,,2.0,,,,,,,2.0,,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,14,20,1,1600,2.0,,,"1641,5",,2400,,800,400,8.0,,4.0,,1.0,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,14,34,0,1700,1.0,1.0,,"1712,5",,1700,6850,,5100,7.0,,1.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,16,36,0,,,,,,4700,,10550,,6000,14.0,4.0,,8.0,,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,16,37,0,"3507,25",4.0,1.0,2.0,"2087,77",2270,"1998,4","14580,41","812,88","2622,78",36.0,4.0,4.0,20.0,2.0,6.0,,,,,,,,5.0,9.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,16,34,0,,,,,,800,300,,,,3.0,2.0,1.0,,,,3.0,3.0,6.0,2.0,2.0,2.0,,1.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,16,24,0,1200,2.0,,2.0,1200,,,,1200,,2.0,,,,2.0,,,,,,,,7.0,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,17,62,0,"2872,74",1.0,,,"3102,47",2870,,"5095,38",,"2872,74",7.0,1.0,,5.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,4.0,7.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,17,47,0,"7515,03",2.0,,2.0,"8742,03","5103,03","2230,42",,"7515,03","7588,98",11.0,3.0,3.0,,2.0,3.0,,3.0,,,1.0,,,3.0,5.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,18,26,1,"7243,49",3.0,1.0,1.0,"7094,03",600,"3180,46",,"3063,03",3620,7.0,2.0,1.0,,1.0,3.0,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,19,21,0,,,,,,5600,,,,,9.0,9.0,,,,,15.0,8.0,21.0,2.0,2.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,19,30,0,2150,2.0,2.0,,2150,,2150,2550,,1000,6.0,,2.0,3.0,,1.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,19,35,0,,,,,,8300,6000,1600,,4900,9.0,3.0,3.0,1.0,,2.0,,,,,,,,,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,21,55,0,3000,1.0,,,"2571,78",1200,700,1400,,5000,7.0,2.0,1.0,1.0,,3.0,2.0,,2.0,1.0,,1.0,,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,21,22,0,1000,1.0,,1.0,"1,2",1000,1500,1700,1000,3000,9.0,1.0,1.0,3.0,1.0,3.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,22,51,1,2750,2.0,,2.0,"2756,57",,,,2750,,2.0,,,,2.0,,,,,,,,,,2.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,22,26,0,,,,,,900,1900,800,,2500,7.0,1.0,2.0,1.0,,3.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,8,64,0,3300,2.0,2.0,,"3313,7",4450,7300,37750,,9450,33.0,3.0,3.0,24.0,,3.0,,1.0,,,1.0,,,,1.0,1.0,,2003-01-17 19:00:00,5281.0,2017-07-04 12:46:08,0.0,2017-07-04 12:46:07,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
187,9,32,0,"17312,27",5.0,1.0,4.0,"17525,37",16800,"11775,31","49192,7","14312,27","8230,42",47.0,4.0,4.0,31.0,4.0,4.0,,,,,,,,,7.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9,30,0,,,,,,2000,,1000,,3550,5.0,2.0,,1.0,,2.0,4.0,,,1.0,,,1.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,10,20,0,2300,1.0,,1.0,"2318,9",,3300,,2300,1900,6.0,,2.0,,1.0,3.0,,,,,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,10,44,0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,11,29,0,,,,,,10600,,1700,,,7.0,5.0,,2.0,,,,1.0,,,1.0,,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,11,28,0,4500,1.0,,,"4614,6",,,4700,,6650,5.0,,,3.0,,2.0,3.0,5.0,7.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,12,21,0,1000,1.0,,1.0,1000,,950,,1000,,3.0,,2.0,,1.0,,,1.0,,,1.0,,,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,14,31,1,"1779,2",2.0,1.0,,"1878,2",,"2457,52",,,,5.0,,4.0,,,,1.0,3.0,2.0,1.0,2.0,2.0,1.0,,4.0,5.0,3.0,1998-04-28 20:00:00,7007.0,2017-06-29 14:24:52,5.0,2017-06-29 14:24:52,Verified,498 Moderate,498.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
195,15,36,1,700,2.0,1.0,,710,,400,,,,2.0,,1.0,,,,1.0,3.0,3.0,1.0,1.0,2.0,,,3.0,3.0,2.0,1998-04-28 20:00:00,7007.0,2017-05-24 02:57:00,41.0,2017-05-24 02:57:00,Verified,488 Moderate,488.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,business,"0,27",U
196,15,37,1,"5274,65",2.0,,,"5605,81",4000,,"7317,62",,"3186,62",10.0,1.0,,5.0,,4.0,,,,,,,,2.0,2.0,2.0,8.0,1998-04-28 20:00:00,7006.0,2017-03-29 15:11:34,96.0,2017-03-29 15:11:34,Verified,474 Moderate,474.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
197,16,23,0,,,,,,,770,5200,,800,15.0,,5.0,6.0,,3.0,,,,,,,,,12.0,8.0,4.0,1995-08-13 07:00:00,7996.0,2017-07-04 15:08:09,0.0,2017-07-04 15:08:08,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
198,22,30,0,1000,1.0,,1.0,1000,,,2500,1000,,4.0,,,3.0,1.0,,,,,,,,,,,1.0,,1995-08-13 07:00:00,7997.0,2016-06-04 07:00:00,395.0,2016-09-05 15:52:44,Verified,211 Low,211.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,12",U
199,6,28,0,4500,2.0,1.0,,"4422,69",1200,4000,,,8650,9.0,1.0,2.0,,,6.0,,,,,,,,,2.0,,4.0,2003-01-25 07:00:00,5276.0,2017-07-06 04:50:57,0.0,2017-07-06 04:50:57,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
200,9,32,1,"3637,32",2.0,1.0,,"3698,35",,"1274,64","1800,8",,3000,6.0,,3.0,2.0,,1.0,,,,,,,1.0,,22.0,4.0,13.0,1998-04-28 20:00:00,7007.0,2012-10-07 20:46:00,1731.0,2017-05-04 19:44:36,Verified,096 Very Low,96.0,2.0,14.0,3.0,Lower Fraud Risk,1.0,Fraud Score 1 to 100,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",Y
201,9,20,0,800,1.0,,1.0,"799,99",,,,800,,1.0,,,,1.0,,2.0,,,1.0,,,,,,1.0,,1996-06-22 08:00:00,7683.0,2017-07-06 07:50:41,0.0,2017-07-06 07:50:39,ValidDomain,500 Moderate,500.0,4.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Not Sure,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
202,10,28,0,3000,2.0,,,"3165,52",5750,"6317,61","43019,32",,"8564,03",64.0,5.0,5.0,45.0,,8.0,,,,,,,,,5.0,1.0,3.0,1998-04-28 20:00:00,7007.0,2017-07-05 08:56:06,0.0,2017-07-05 08:56:05,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
203,11,26,0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,1998-04-28 20:00:00,7007.0,2017-07-05 13:18:20,0.0,2017-07-05 13:18:20,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
204,13,32,0,,,,,,,2500,4000,,,4.0,,2.0,2.0,,,,,,,,,,1.0,2.0,,,1999-10-07 20:00:00,6480.0,2017-07-05 12:06:51,0.0,2017-07-05 12:06:51,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,cellular,"0,1",U
205,16,27,0,,,,,,400,600,,,,2.0,1.0,1.0,,,,,,,,,,,,2.0,,,1998-04-28 20:00:00,7007.0,2017-07-05 14:56:32,0.0,2017-07-05 14:56:32,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",P
206,18,20,0,800,1.0,,1.0,800,,,,800,,1.0,,,,1.0,,,,,,,,4.0,,,,10.0,,,2017-07-05 17:10:14,0.0,2017-07-05 17:10:14,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
207,19,29,0,300,1.0,1.0,,300,,300,,,2300,4.0,,1.0,,,3.0,,,,,,,,,3.0,2.0,3.0,1998-04-28 20:00:00,7007.0,2017-07-05 17:19:22,0.0,2017-07-05 17:19:22,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
208,19,20,0,800,1.0,,1.0,800,,,,800,,1.0,,,,1.0,,,,,,,,2.0,,,2.0,,1998-04-28 20:00:00,7007.0,2017-07-05 17:50:34,0.0,2017-07-05 15:24:45,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
209,20,29,0,,,,,,3050,,,,3300,5.0,2.0,,,,3.0,,,,,,,,3.0,2.0,,5.0,1998-04-28 20:00:00,7008.0,2016-10-19 17:34:27,259.0,2016-10-19 17:34:29,Verified,285 Low,285.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,3",U
210,7,40,0,1500,1.0,1.0,,1500,"6891,2",6000,3500,,9000,8.0,2.0,2.0,2.0,,2.0,3.0,1.0,4.0,2.0,1.0,1.0,,1.0,1.0,,,1999-10-07 20:00:00,6481.0,2017-07-06 09:29:43,0.0,2017-07-06 09:29:43,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
211,10,21,0,,,,,,,,,,650,2.0,,,,,2.0,1.0,,6.0,1.0,,1.0,,,1.0,,1.0,1995-08-13 07:00:00,7998.0,2017-07-06 08:31:56,0.0,2017-07-06 08:31:55,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
212,11,62,0,,,,,,3160,,1600,,500,5.0,3.0,,1.0,,1.0,10.0,1.0,1.0,3.0,1.0,1.0,,8.0,,,,1995-08-13 07:00:00,7998.0,2017-07-06 09:48:17,0.0,2017-07-06 09:48:15,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
213,11,33,0,,,,,,,,2400,,,2.0,,,2.0,,,,,,,,,,1.0,,,,1998-04-28 20:00:00,7008.0,2017-07-06 09:58:54,0.0,2017-07-06 09:58:54,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
214,13,71,0,"127,46",1.0,,,"128,24",360,,4250,,"127,46",6.0,1.0,,4.0,,1.0,2.0,,3.0,1.0,,1.0,1.0,6.0,2.0,2.0,6.0,1998-04-28 20:00:00,7008.0,2016-11-07 08:12:22,240.0,2016-11-07 08:12:22,Verified,288 Low,288.0,2.0,14.0,3.0,Lower Fraud Risk,2.0,Fraud Score 101 to 300,2.0,2.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
215,14,33,0,100,1.0,,,"100,8",1500,,3400,,,6.0,3.0,,2.0,,,,1.0,,,1.0,,,3.0,,,,2000-04-03 20:00:00,6302.0,2017-07-06 12:56:31,0.0,2017-07-06 12:56:31,Verified,500 Moderate,500.0,2.0,28.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
216,14,26,0,,,,,,1650,,25150,,,30.0,5.0,,25.0,,,,,,,,,,,,,,1995-08-13 07:00:00,7998.0,2017-07-06 13:28:16,0.0,2017-07-06 13:28:16,Verified,500 Moderate,500.0,2.0,8.0,4.0,Moderate Fraud Risk,3.0,Fraud Score 301 to 600,1.0,1.0,Yes,Yes,Moderate,3.0,508.0,3.0,Moderate,311.0,Moderate By Proxy Reputation And Country Code,Good,No,residential,"0,1",U
